Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016]
Sint Maarten (Dutch part),SXM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Sint Maarten (Dutch part),SXM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Sint Maarten (Dutch part),SXM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..
Sint Maarten (Dutch part),SXM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
Sint Maarten (Dutch part),SXM,Number of infant deaths,SH.DTH.IMRT,..,..
Sint Maarten (Dutch part),SXM,Number of neonatal deaths,SH.DTH.NMRT,..,..
Sint Maarten (Dutch part),SXM,Number of under-five deaths,SH.DTH.MORT,..,..
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,38817,..
Sint Maarten (Dutch part),SXM,Rural population,SP.RUR.TOTL,0,..
Sint Maarten (Dutch part),SXM,Urban population,SP.URB.TOTL,38817,..
Sint Maarten (Dutch part),SXM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Slovak Republic,SVK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Slovak Republic,SVK,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Slovak Republic,SVK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.8,..
Slovak Republic,SVK,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,7.3,..
Slovak Republic,SVK,Number of infant deaths,SH.DTH.IMRT,314,..
Slovak Republic,SVK,Number of neonatal deaths,SH.DTH.NMRT,227,..
Slovak Republic,SVK,Number of under-five deaths,SH.DTH.MORT,400,..
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5424050,5428000
Slovak Republic,SVK,Rural population,SP.RUR.TOTL,2516868,2526000
Slovak Republic,SVK,Urban population,SP.URB.TOTL,2907182,2902000
Slovak Republic,SVK,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Slovenia,SVN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Slovenia,SVN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Slovenia,SVN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.1,..
Slovenia,SVN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,2.6,..
Slovenia,SVN,Number of infant deaths,SH.DTH.IMRT,46,..
Slovenia,SVN,Number of neonatal deaths,SH.DTH.NMRT,31,..
Slovenia,SVN,Number of under-five deaths,SH.DTH.MORT,57,..
Slovenia,SVN,"Population, total",SP.POP.TOTL,2063768,2066000
Slovenia,SVN,Rural population,SP.RUR.TOTL,1039107,1041000
Slovenia,SVN,Urban population,SP.URB.TOTL,1024661,1025000
Slovenia,SVN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Small states,SST,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Small states,SST,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Small states,SST,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,36.0657579117287,..
Small states,SST,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,48.3324261102845,..
Small states,SST,Number of infant deaths,SH.DTH.IMRT,..,..
Small states,SST,Number of neonatal deaths,SH.DTH.NMRT,..,..
Small states,SST,Number of under-five deaths,SH.DTH.MORT,..,..
Small states,SST,"Population, total",SP.POP.TOTL,38050062,38609000
Small states,SST,Rural population,SP.RUR.TOTL,17543023,17671000
Small states,SST,Urban population,SP.URB.TOTL,20507039,20941000
Small states,SST,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Solomon Islands,SLB,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Solomon Islands,SLB,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Solomon Islands,SLB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,23.6,..
Solomon Islands,SLB,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,28.1,..
Solomon Islands,SLB,Number of infant deaths,SH.DTH.IMRT,395,..
Solomon Islands,SLB,Number of neonatal deaths,SH.DTH.NMRT,203,..
Solomon Islands,SLB,Number of under-five deaths,SH.DTH.MORT,470,..
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,583591,595000
Solomon Islands,SLB,Rural population,SP.RUR.TOTL,453281,459000
Solomon Islands,SLB,Urban population,SP.URB.TOTL,130310,136000
Solomon Islands,SLB,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Somalia,SOM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Somalia,SOM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Somalia,SOM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,85,..
Somalia,SOM,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,136.8,..
Somalia,SOM,Number of infant deaths,SH.DTH.IMRT,37786,..
Somalia,SOM,Number of neonatal deaths,SH.DTH.NMRT,17692,..
Somalia,SOM,Number of under-five deaths,SH.DTH.MORT,60537,..
Somalia,SOM,"Population, total",SP.POP.TOTL,10787104,11079000
Somalia,SOM,Rural population,SP.RUR.TOTL,6520696,6644000
Somalia,SOM,Urban population,SP.URB.TOTL,4266408,4435000
Somalia,SOM,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
South Africa,ZAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
South Africa,ZAF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
South Africa,ZAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.6,..
South Africa,ZAF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,40.5,..
South Africa,ZAF,Number of infant deaths,SH.DTH.IMRT,34078,..
South Africa,ZAF,Number of neonatal deaths,SH.DTH.NMRT,11141,..
South Africa,ZAF,Number of under-five deaths,SH.DTH.MORT,41930,..
South Africa,ZAF,"Population, total",SP.POP.TOTL,54956920,55714000
South Africa,ZAF,Rural population,SP.RUR.TOTL,19344286.3742456,19336000
South Africa,ZAF,Urban population,SP.URB.TOTL,35612634,36378000
South Africa,ZAF,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
South Asia,SAS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
South Asia,SAS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
South Asia,SAS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41.9,..
South Asia,SAS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,52.5,..
South Asia,SAS,Number of infant deaths,SH.DTH.IMRT,1480938,..
South Asia,SAS,Number of neonatal deaths,SH.DTH.NMRT,1065417,..
South Asia,SAS,Number of under-five deaths,SH.DTH.MORT,1869625,..
South Asia,SAS,"Population, total",SP.POP.TOTL,1744161298,1767030000
South Asia,SAS,Rural population,SP.RUR.TOTL,1168095950,1175755000
South Asia,SAS,Urban population,SP.URB.TOTL,576065348,591274000
South Asia,SAS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
South Asia (IDA & IBRD),TSA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
South Asia (IDA & IBRD),TSA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
South Asia (IDA & IBRD),TSA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41.8962785741388,..
South Asia (IDA & IBRD),TSA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,52.5841595951813,..
South Asia (IDA & IBRD),TSA,Number of infant deaths,SH.DTH.IMRT,..,..
South Asia (IDA & IBRD),TSA,Number of neonatal deaths,SH.DTH.NMRT,..,..
South Asia (IDA & IBRD),TSA,Number of under-five deaths,SH.DTH.MORT,..,..
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,1744161298,1767030000
South Asia (IDA & IBRD),TSA,Rural population,SP.RUR.TOTL,1168095950,1175755000
South Asia (IDA & IBRD),TSA,Urban population,SP.URB.TOTL,576065348,591274000
South Asia (IDA & IBRD),TSA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
South Sudan,SSD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
South Sudan,SSD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
South Sudan,SSD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,60.3,..
South Sudan,SSD,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,92.6,..
South Sudan,SSD,Number of infant deaths,SH.DTH.IMRT,25942,..
South Sudan,SSD,Number of neonatal deaths,SH.DTH.NMRT,17034,..
South Sudan,SSD,Number of under-five deaths,SH.DTH.MORT,39487,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,12339812,12733000
South Sudan,SSD,Rural population,SP.RUR.TOTL,10019434,10310000
South Sudan,SSD,Urban population,SP.URB.TOTL,2320378,2423000
South Sudan,SSD,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Spain,ESP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Spain,ESP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Spain,ESP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.5,..
Spain,ESP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,4.1,..
Spain,ESP,Number of infant deaths,SH.DTH.IMRT,1299,..
Spain,ESP,Number of neonatal deaths,SH.DTH.NMRT,1039,..
Spain,ESP,Number of under-five deaths,SH.DTH.MORT,1566,..
Spain,ESP,"Population, total",SP.POP.TOTL,46418269,46424000
Spain,ESP,Rural population,SP.RUR.TOTL,9479075,9377000
Spain,ESP,Urban population,SP.URB.TOTL,36939194,37047000
Spain,ESP,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Sri Lanka,LKA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Sri Lanka,LKA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Sri Lanka,LKA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.4,..
Sri Lanka,LKA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,9.8,..
Sri Lanka,LKA,Number of infant deaths,SH.DTH.IMRT,2620,..
Sri Lanka,LKA,Number of neonatal deaths,SH.DTH.NMRT,1683,..
Sri Lanka,LKA,Number of under-five deaths,SH.DTH.MORT,3091,..
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,20966000,21069000
Sri Lanka,LKA,Rural population,SP.RUR.TOTL,17117481,17191000
Sri Lanka,LKA,Urban population,SP.URB.TOTL,3848519,3878000
Sri Lanka,LKA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
St. Kitts and Nevis,KNA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
St. Kitts and Nevis,KNA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
St. Kitts and Nevis,KNA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,8.4,..
St. Kitts and Nevis,KNA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,10.5,..
St. Kitts and Nevis,KNA,Number of infant deaths,SH.DTH.IMRT,8,..
St. Kitts and Nevis,KNA,Number of neonatal deaths,SH.DTH.NMRT,6,..
St. Kitts and Nevis,KNA,Number of under-five deaths,SH.DTH.MORT,10,..
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,55572,56000
St. Kitts and Nevis,KNA,Rural population,SP.RUR.TOTL,37763,38000
St. Kitts and Nevis,KNA,Urban population,SP.URB.TOTL,17809,18000
St. Kitts and Nevis,KNA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
St. Lucia,LCA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
St. Lucia,LCA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
St. Lucia,LCA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.7,..
St. Lucia,LCA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,14.3,..
St. Lucia,LCA,Number of infant deaths,SH.DTH.IMRT,36,..
St. Lucia,LCA,Number of neonatal deaths,SH.DTH.NMRT,26,..
St. Lucia,LCA,Number of under-five deaths,SH.DTH.MORT,40,..
St. Lucia,LCA,"Population, total",SP.POP.TOTL,184999,186000
St. Lucia,LCA,Rural population,SP.RUR.TOTL,150767,152000
St. Lucia,LCA,Urban population,SP.URB.TOTL,34232,35000
St. Lucia,LCA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
St. Martin (French part),MAF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
St. Martin (French part),MAF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
St. Martin (French part),MAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..
St. Martin (French part),MAF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,..,..
St. Martin (French part),MAF,Number of infant deaths,SH.DTH.IMRT,..,..
St. Martin (French part),MAF,Number of neonatal deaths,SH.DTH.NMRT,..,..
St. Martin (French part),MAF,Number of under-five deaths,SH.DTH.MORT,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,31754,..
St. Martin (French part),MAF,Rural population,SP.RUR.TOTL,..,..
St. Martin (French part),MAF,Urban population,SP.URB.TOTL,..,..
St. Martin (French part),MAF,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
St. Vincent and the Grenadines,VCT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
St. Vincent and the Grenadines,VCT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
St. Vincent and the Grenadines,VCT,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.6,..
St. Vincent and the Grenadines,VCT,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,18.3,..
St. Vincent and the Grenadines,VCT,Number of infant deaths,SH.DTH.IMRT,27,..
St. Vincent and the Grenadines,VCT,Number of neonatal deaths,SH.DTH.NMRT,19,..
St. Vincent and the Grenadines,VCT,Number of under-five deaths,SH.DTH.MORT,30,..
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,109462,110000
St. Vincent and the Grenadines,VCT,Rural population,SP.RUR.TOTL,54129,54000
St. Vincent and the Grenadines,VCT,Urban population,SP.URB.TOTL,55333,56000
St. Vincent and the Grenadines,VCT,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Sub-Saharan Africa,SSF,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Sub-Saharan Africa,SSF,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Sub-Saharan Africa,SSF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,56.353472774301,..
Sub-Saharan Africa,SSF,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,83.1799740855184,..
Sub-Saharan Africa,SSF,Number of infant deaths,SH.DTH.IMRT,..,..
Sub-Saharan Africa,SSF,Number of neonatal deaths,SH.DTH.NMRT,..,..
Sub-Saharan Africa,SSF,Number of under-five deaths,SH.DTH.MORT,..,..
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,1000980981,1027965000
Sub-Saharan Africa,SSF,Rural population,SP.RUR.TOTL,623217143.374246,634845000
Sub-Saharan Africa,SSF,Urban population,SP.URB.TOTL,377763838,393121000
Sub-Saharan Africa,SSF,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,56.3,..
Sub-Saharan Africa (excluding high income),SSA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,83.1,..
Sub-Saharan Africa (excluding high income),SSA,Number of infant deaths,SH.DTH.IMRT,2014925,..
Sub-Saharan Africa (excluding high income),SSA,Number of neonatal deaths,SH.DTH.NMRT,1025165,..
Sub-Saharan Africa (excluding high income),SSA,Number of under-five deaths,SH.DTH.MORT,2943029,..
Sub-Saharan Africa (excluding high income),SSA,"Population, total",SP.POP.TOTL,1000888081,1027872000
Sub-Saharan Africa (excluding high income),SSA,Rural population,SP.RUR.TOTL,623174304.374246,634802000
Sub-Saharan Africa (excluding high income),SSA,Urban population,SP.URB.TOTL,377713777,393070000
Sub-Saharan Africa (excluding high income),SSA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,56.353472774301,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,83.1799740855183,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Number of infant deaths,SH.DTH.IMRT,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Number of neonatal deaths,SH.DTH.NMRT,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Number of under-five deaths,SH.DTH.MORT,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,1000980981,1027965000
Sub-Saharan Africa (IDA & IBRD countries),TSS,Rural population,SP.RUR.TOTL,623217143.374246,634845000
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population,SP.URB.TOTL,377763838,393121000
Sub-Saharan Africa (IDA & IBRD countries),TSS,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Sudan,SDN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Sudan,SDN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Sudan,SDN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,47.6,..
Sudan,SDN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,70.1,..
Sudan,SDN,Number of infant deaths,SH.DTH.IMRT,61285,..
Sudan,SDN,Number of neonatal deaths,SH.DTH.NMRT,38567,..
Sudan,SDN,Number of under-five deaths,SH.DTH.MORT,89488,..
Sudan,SDN,"Population, total",SP.POP.TOTL,40234882,41176000
Sudan,SDN,Rural population,SP.RUR.TOTL,26633078,27173000
Sudan,SDN,Urban population,SP.URB.TOTL,13601804,14003000
Sudan,SDN,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Suriname,SUR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Suriname,SUR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Suriname,SUR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19,..
Suriname,SUR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,21.3,..
Suriname,SUR,Number of infant deaths,SH.DTH.IMRT,186,..
Suriname,SUR,Number of neonatal deaths,SH.DTH.NMRT,112,..
Suriname,SUR,Number of under-five deaths,SH.DTH.MORT,209,..
Suriname,SUR,"Population, total",SP.POP.TOTL,542975,548000
Suriname,SUR,Rural population,SP.RUR.TOTL,184378,186000
Suriname,SUR,Urban population,SP.URB.TOTL,358597,362000
Suriname,SUR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Swaziland,SWZ,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Swaziland,SWZ,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Swaziland,SWZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,44.5,..
Swaziland,SWZ,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,60.7,..
Swaziland,SWZ,Number of infant deaths,SH.DTH.IMRT,1631,..
Swaziland,SWZ,Number of neonatal deaths,SH.DTH.NMRT,519,..
Swaziland,SWZ,Number of under-five deaths,SH.DTH.MORT,2221,..
Swaziland,SWZ,"Population, total",SP.POP.TOTL,1286970,1304000
Swaziland,SWZ,Rural population,SP.RUR.TOTL,1012742,1026000
Swaziland,SWZ,Urban population,SP.URB.TOTL,274228,278000
Swaziland,SWZ,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Sweden,SWE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Sweden,SWE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Sweden,SWE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.4,..
Sweden,SWE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,3,..
Sweden,SWE,Number of infant deaths,SH.DTH.IMRT,271,..
Sweden,SWE,Number of neonatal deaths,SH.DTH.NMRT,181,..
Sweden,SWE,Number of under-five deaths,SH.DTH.MORT,343,..
Sweden,SWE,"Population, total",SP.POP.TOTL,9798871,9866000
Sweden,SWE,Rural population,SP.RUR.TOTL,1389970,1385000
Sweden,SWE,Urban population,SP.URB.TOTL,8408901,8482000
Sweden,SWE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Switzerland,CHE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Switzerland,CHE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Switzerland,CHE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.4,..
Switzerland,CHE,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,3.9,..
Switzerland,CHE,Number of infant deaths,SH.DTH.IMRT,291,..
Switzerland,CHE,Number of neonatal deaths,SH.DTH.NMRT,231,..
Switzerland,CHE,Number of under-five deaths,SH.DTH.MORT,334,..
Switzerland,CHE,"Population, total",SP.POP.TOTL,8286976,8359000
Switzerland,CHE,Rural population,SP.RUR.TOTL,2161906,2174000
Switzerland,CHE,Urban population,SP.URB.TOTL,6125070,6185000
Switzerland,CHE,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Syrian Arab Republic,SYR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Syrian Arab Republic,SYR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Syrian Arab Republic,SYR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.1,..
Syrian Arab Republic,SYR,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,12.9,..
Syrian Arab Republic,SYR,Number of infant deaths,SH.DTH.IMRT,4708,..
Syrian Arab Republic,SYR,Number of neonatal deaths,SH.DTH.NMRT,2966,..
Syrian Arab Republic,SYR,Number of under-five deaths,SH.DTH.MORT,5515,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,18502413,18564000
Syrian Arab Republic,SYR,Rural population,SP.RUR.TOTL,7834662,7785000
Syrian Arab Republic,SYR,Urban population,SP.URB.TOTL,10667751,10778000
Syrian Arab Republic,SYR,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Tajikistan,TJK,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Tajikistan,TJK,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Tajikistan,TJK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,38.5,..
Tajikistan,TJK,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,44.8,..
Tajikistan,TJK,Number of infant deaths,SH.DTH.IMRT,10293,..
Tajikistan,TJK,Number of neonatal deaths,SH.DTH.NMRT,5494,..
Tajikistan,TJK,Number of under-five deaths,SH.DTH.MORT,11799,..
Tajikistan,TJK,"Population, total",SP.POP.TOTL,8481855,8669000
Tajikistan,TJK,Rural population,SP.RUR.TOTL,6210245,6338000
Tajikistan,TJK,Urban population,SP.URB.TOTL,2271610,2331000
Tajikistan,TJK,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Tanzania,TZA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Tanzania,TZA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Tanzania,TZA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.2,..
Tanzania,TZA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,48.7,..
Tanzania,TZA,Number of infant deaths,SH.DTH.IMRT,72069,..
Tanzania,TZA,Number of neonatal deaths,SH.DTH.NMRT,38575,..
Tanzania,TZA,Number of under-five deaths,SH.DTH.MORT,98180,..
Tanzania,TZA,"Population, total",SP.POP.TOTL,53470420,55155000
Tanzania,TZA,Rural population,SP.RUR.TOTL,36569490,37331000
Tanzania,TZA,Urban population,SP.URB.TOTL,16900930,17824000
Tanzania,TZA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Thailand,THA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Thailand,THA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Thailand,THA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,10.5,..
Thailand,THA,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,12.3,..
Thailand,THA,Number of infant deaths,SH.DTH.IMRT,7778,..
Thailand,THA,Number of neonatal deaths,SH.DTH.NMRT,4958,..
Thailand,THA,Number of under-five deaths,SH.DTH.MORT,9173,..
Thailand,THA,"Population, total",SP.POP.TOTL,67959359,68147000
Thailand,THA,Rural population,SP.RUR.TOTL,33725511,33024000
Thailand,THA,Urban population,SP.URB.TOTL,34233848,35123000
Thailand,THA,Sex ratio at birth (male births per female births),SP.POP.BRTH.MF,..,..
Timor-Leste,TMP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,..,..
Timor-Leste,TMP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,..,..
Timor-Leste,TMP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,44.7,..
Timor-Leste,TMP,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,52.6,..
Timor-Leste,TMP,Number of infant deaths,SH.DTH.IMRT,2324,..
